shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster
4305017,940,7910,465.29411764705884,466.0,477,5.966203837893415,5043,0.9438014556735472,0.6377121267410814,146385.0,0.0,0.0,0.9438014556735472,493.0,0.012822435555523141,0.6375474083438685,477,465.29411764705884,5.966203837893417,1.0251580278128951,18.010959,79.66047,Warangal,Active,0.7502538352813608,-0.3948953052915356,-1.6334541011765635,3,0
4305018,940,10877,639.8235294117648,640.0,662,16.1834610564213,355,0.8321504723475865,0.03259558929152716,192497.0,0.0,0.0,0.8321504723475865,768.8823529411765,0.025293632247785428,0.03263767582973246,662,639.8235294117648,16.183461056421336,1.0346602923600257,17.981049,79.713951,Warangal,Active,0.24011172938519967,-1.2299117575538154,1.685486272358261,1,0
4305019,940,5299,311.70588235294116,344.0,353,59.31142881633601,2549,0.8447313884903555,0.4832077763847992,99472.0,0.0,0.0,0.8447313884903555,369.0,0.19028010754438804,0.48103415738818645,353,311.70588235294116,59.31142881633602,1.1324778260049067,17.92338,79.691447,Warangal,Active,-0.30633458003290237,1.4304935360074882,-1.1739433822035645,1,0
4305020,940,2839,167.0,142.0,286,64.21253771655502,1711,0.6254681647940075,0.601504247678251,51665.0,0.0,0.0,0.6254681647940075,267.0,0.38450621387158695,0.6026769989432899,286,167.0,64.21253771655502,1.7125748502994012,17.923419,79.691496,Warangal,Active,-1.3484342892631018,4.913911139271809,-1.0491499951761512,2,0
4305021,940,9451,555.9411764705883,552.0,638,43.599699810083685,4941,0.8104098782370092,0.5222106213190469,186456.0,0.0,0.0,0.8104098782370092,686.0,0.07842502346539229,0.5228018199132367,638,555.9411764705883,43.59969981008363,1.1476034282086551,17.9957,79.645249,Warangal,Active,1.2819011210014402,0.6539109823555157,-0.036645330680701874,3,0
4305022,940,11819,695.2352941176471,693.0,763,32.34294631709654,5272,0.8540974129209423,0.44576897069446986,231830.0,0.0,0.0,0.8540974129209423,814.0,0.04652086364249439,0.4460614265166258,763,695.2352941176471,32.342946317096505,1.0974701751417208,17.976041,79.646468,Warangal,Active,1.973199809395393,-0.17035723363401292,0.5485257549150563,3,0
4305023,940,6197,364.52941176470586,368.0,374,9.494193271803198,2360,0.934835037435975,0.3805770264774084,131434.0,0.0,0.0,0.934835037435975,389.94117647058823,0.026045067874883712,0.38082943359690175,374,364.52941176470586,9.494193271803189,1.025980313054704,17.966444,79.629498,Warangal,Active,-0.4433793334573535,-0.6708412209041247,-1.1643199732982732,1,0
4305024,940,9452,556.0,555.0,578,11.185928660598545,797,0.8701095461658842,0.08417152303323995,165408.0,0.0,0.0,0.8701095461658842,639.0,0.020118576727695226,0.08432077867118071,578,556.0,11.185928660598545,1.039568345323741,17.968058,79.697997,Warangal,Active,-0.12700561657035686,-1.2142913177003094,0.9114148000534752,1,0
4305025,940,8391,493.5882352941176,490.0,521,12.835784079719337,771,0.87846062740471,0.09157876213510602,141043.0,0.0,0.0,0.87846062740471,561.8823529411765,0.026005044613899266,0.09188416160171613,521,493.5882352941176,12.835784079719337,1.0555356930044095,17.964628,79.697511,Warangal,Active,-0.47526024086799384,-1.0691038231517935,0.5576654999292898,1,0
4305026,940,5470,321.7647058823529,323.0,334,6.768764766971025,627,0.9581184064199317,0.11439864934016426,93432.0,0.0,0.0,0.9581184064199317,336.05882352941177,0.021036380445796605,0.11462522851919561,334,321.7647058823529,6.768764766971043,1.0380255941499086,17.95869,79.69559,Warangal,Active,-1.3595696956919507,-1.212670657577326,-0.680078076654039,1,0
4305027,940,15666,921.5294117647059,921.0,952,17.881965940084797,769,0.802725968436155,0.049027797301898005,283668.0,0.0,0.0,0.802725968436155,1148.0,0.01940466111205423,0.049087195199795736,952,921.5294117647059,17.881965940084793,1.033065236818588,17.936185,79.674413,Warangal,Active,2.0119711231551203,-1.451277173924317,3.142977355619919,3,0
4305028,940,12937,761.0,793.0,857,140.56893326763208,2289,0.867619645645471,0.18228130782179996,227786.0,0.0,0.0,0.867619645645471,877.1176470588235,0.1847160752531302,0.17693437427533432,857,761.0,140.56893326763208,1.126149802890933,17.953572,79.728569,Warangal,Active,2.476590131842284,0.9207925540563036,1.7896444366899793,3,-1
4305029,940,8220,483.52941176470586,483.0,552,33.08345063445397,3042,0.7836781390027648,0.3690773011049389,171304.0,0.0,0.0,0.7836781390027648,617.0,0.06842076165276369,0.3700729927007299,552,483.52941176470586,33.083450634453975,1.1416058394160584,17.976298,79.629142,Warangal,Active,0.31571573992282503,0.35389974246394734,0.2686883712545425,3,0
4305030,940,11506,676.8235294117648,681.0,765,49.84630790504653,5567,0.8407745706978443,0.4825399416061918,228139.0,0.0,0.0,0.8407745706978443,805.0,0.07364742172655926,0.48383452111941594,765,676.8235294117648,49.84630790504655,1.130279853989223,17.978573,79.629463,Warangal,Active,2.1074179450026045,0.3301785112441385,0.47195603475290515,3,0
4305031,940,6987,411.0,403.0,466,32.94692701907114,1438,0.8011695906432749,0.20444404087135987,135447.0,0.0,0.0,0.8011695906432749,513.0,0.0801628394624602,0.20581079146987263,466,411.0,32.94692701907116,1.1338199513381995,17.958767,79.650522,Warangal,Active,-0.587302241878934,0.11832160763267885,0.3194707012994121,1,0
4305032,940,4789,281.70588235294116,280.0,301,9.339196337763445,595,0.6359049263046076,0.12406011234848817,86049.0,0.0,0.0,0.6359049263046076,443.0,0.03315229437084539,0.12424305700563792,301,281.70588235294116,9.339196337763436,1.068490290248486,17.958448,79.778234,Warangal,Active,-2.1066251719520777,0.06260080372597332,0.7517141120834505,1,0
4305033,940,2922,171.88235294117646,172.0,178,4.794298083937521,63,0.7641048085901027,0.021500294908518864,53131.0,0.0,0.0,0.7641048085901027,224.94117647058823,0.02789290466356532,0.021560574948665298,178,171.88235294117646,4.794298083937541,1.0355920602327173,17.997999,79.720723,Warangal,Active,-2.8396128178230557,-0.5677103610343099,-0.14713161977035497,1,0
4305034,940,5001,294.1764705882353,291.0,334,20.156373973626952,2521,0.7910595157113363,0.5027472391360216,96483.0,0.0,0.0,0.7910595157113363,371.88235294117646,0.06851796791674829,0.5040991801639672,334,294.1764705882353,20.15637397362694,1.135372925414917,18.010919,79.659795,Warangal,Active,-0.821133592562917,0.686218703246845,-1.1166181726088689,1,0
4305035,940,3554,209.05882352941177,207.0,237,15.32347295913729,693,0.747410502067308,0.19176527769199248,67542.0,0.0,0.0,0.747410502067308,279.70588235294116,0.07329742270831005,0.19499155880697805,237,209.05882352941177,15.32347295913729,1.1336522228474957,18.002179,79.745512,Warangal,Active,-2.168739718449378,0.3165047878322042,-0.3662466368379443,1,0
4306001,940,6868,404.0,403.0,419,8.717797887081352,1287,0.799777586595652,0.18730731032069678,133339.0,0.0,0.0,0.799777586595652,505.2352941176471,0.021578707641290475,0.18739079790331975,419,404.0,8.71779788708135,1.0371287128712872,17.905567,79.927796,Warangal,Active,-0.9038151478846037,-0.6394712261130808,0.2872857129390236,1,0
4306002,940,8955,526.7647058823529,525.0,543,10.515045243392343,1736,0.8423989841881259,0.19383675402914724,168621.0,0.0,0.0,0.8423989841881259,625.4117647058823,0.01996155992603795,0.19385817978782802,543,526.7647058823529,10.515045243392327,1.030820770519263,17.903318,79.929292,Warangal,Active,-0.045278887516882325,-0.9097126441268948,0.5954928303221819,1,0
4306003,940,6398,376.3529411764706,376.0,395,8.373628070246708,1159,0.7395631136242158,0.1810942391399449,125663.0,0.0,0.0,0.7395631136242158,508.94117647058823,0.02224940249987403,0.1811503594873398,395,376.3529411764706,8.3736280702467,1.049546733354173,17.898569,79.929515,Warangal,Active,-1.18187585722191,-0.39568047077013657,0.5040015782777979,1,0
4306004,940,4039,237.58823529411765,240.0,258,14.996077918615136,248,0.8084655574276688,0.06110293262201032,82232.0,0.0,0.0,0.8084655574276688,293.94117647058823,0.06311793132370817,0.061401336964595196,258,237.58823529411765,14.996077918615136,1.0859123545432037,17.886056,79.922717,Warangal,Active,-2.13655412060663,-0.33636497660414166,-0.12291884328472626,1,0
4306005,940,7334,431.4117647058824,426.0,477,25.062568761824405,532,0.7206538788300105,0.0718261712426916,147295.0,0.0,0.0,0.7206538788300105,598.7647058823529,0.058094309919691146,0.07253886010362694,477,431.4117647058824,25.0625687618244,1.1056722116171256,17.879759,79.910398,Warangal,Active,-0.937867133505256,-0.1520462768604577,1.2688604225626656,1,0
4306006,940,4494,264.3529411764706,265.0,302,22.16963344439469,546,0.797978540391242,0.11914871299693625,86924.0,0.0,0.0,0.797978540391242,331.29411764705884,0.08386376692361142,0.12149532710280374,302,264.3529411764706,22.169633444394687,1.1424121050289273,17.87677,79.902727,Warangal,Active,-1.8016656872821872,0.07970545921924443,-0.10782846048353366,1,0
4306007,940,5249,308.7647058823529,312.0,323,11.486565042282582,395,0.7933554763967781,0.07496218827249039,96585.0,0.0,0.0,0.7933554763967781,389.1764705882353,0.0372016775993149,0.07525242903410173,323,308.7647058823529,11.486565042282603,1.0461040198132978,17.852025,79.941776,Warangal,Active,-1.7594934007786045,-0.5927692908147658,0.21802115648823103,1,0
4306008,940,5024,295.52941176470586,298.0,309,12.253150855284236,710,0.7773421504856649,0.14098849291919824,85537.0,0.0,0.0,0.7773421504856649,380.2352941176471,0.0414616967635016,0.14132165605095542,309,295.52941176470586,12.25315085528424,1.0455812101910829,17.851388,79.94174,Warangal,Active,-1.7453147946558363,-0.36278734193782,0.02025457054464067,1,0
4306009,940,5509,324.05882352941177,323.0,341,9.877187025130768,475,0.7176953763177841,0.08596974716796692,99412.0,0.0,0.0,0.7176953763177841,451.6470588235294,0.030479611440773834,0.08622254492648393,341,324.05882352941177,9.877187025130766,1.0522780903975313,17.852665,79.943103,Warangal,Active,-1.7864668361408718,-0.3737132603305148,0.6439903022865151,1,0
4306010,940,7634,449.05882352941177,442.0,503,28.92548743806077,1377,0.6972900788222266,0.1794252430344632,152236.0,0.0,0.0,0.6972900788222266,644.1176470588235,0.06441358219112302,0.1803772596279801,503,449.05882352941177,28.925487438060788,1.1201205134922714,17.882993,79.959343,Warangal,Active,-0.5642027148075334,0.21416035239552858,1.1597834793239512,1,0
4306011,940,7138,419.88235294117646,419.0,448,14.907558288252547,754,0.6859398035515264,0.10526559525618084,137362.0,0.0,0.0,0.6859398035515264,612.1764705882352,0.03550413153548519,0.10563182964415803,448,419.88235294117646,14.907558288252556,1.066965536564864,17.882113,79.956319,Warangal,Active,-1.0945946616404287,-0.24774961984193808,1.2670671307805574,1,0
4306012,940,8351,491.2352941176471,489.0,521,13.278410163516872,1798,0.7652796477218606,0.2152957481164439,156972.0,0.0,0.0,0.7652796477218606,641.9411764705883,0.027030651751860472,0.21530355646030416,521,491.2352941176471,13.278410163516883,1.060591545922644,17.885794,79.960194,Warangal,Active,-0.29074279792379876,-0.4469623079031604,0.8071733884683905,1,0
4306013,940,5794,340.8235294117647,340.0,410,26.3728916079505,1262,0.5795401630054842,0.21701391366972933,119724.0,0.0,0.0,0.5795401630054842,588.1764705882352,0.07737990288836012,0.21781152916810492,410,340.8235294117647,26.372891607950482,1.202968588194684,17.878882,79.967883,Warangal,Active,-1.3297447873765451,1.020800976649544,1.1969200136187688,1,0
4306014,940,9716,571.5294117647059,562.0,633,34.00021626228799,2327,0.7064977161682847,0.23961526220401966,203846.0,0.0,0.0,0.7064977161682847,809.0588235294117,0.059489880244843134,0.23950185261424453,633,571.5294117647059,34.00021626228799,1.1075545491972005,17.880394,79.971288,Warangal,Active,0.48390721166696754,0.14069958862820617,1.5504510241649396,1,0
4306015,940,7683,451.94117647058823,451.0,473,12.336280781881218,320,0.7903134214120402,0.04153951923723942,150647.0,0.0,0.0,0.7903134214120402,571.8235294117648,0.02729620894077583,0.04165039698034622,473,451.94117647058823,12.336280781881214,1.0465963816217623,17.909801,79.955087,Warangal,Active,-0.9175802500367033,-0.8668758965578507,1.0362486730351725,1,0
4306016,940,9492,558.3529411764706,560.0,583,22.19780725789879,2403,0.9534105462827711,0.2525675170751237,191076.0,0.0,0.0,0.9534105462827711,585.6470588235294,0.03975587056302986,0.2531605562579014,583,558.3529411764706,22.197807257898738,1.0441424357353561,17.952807,79.953575,Warangal,Active,0.614081427486499,-0.9721006525264102,-0.005370262991373614,3,0
4306017,940,6156,362.11764705882354,361.0,381,12.643587074784092,1018,0.767696108676113,0.16511937762068712,122983.0,0.0,0.0,0.767696108676113,471.70588235294116,0.03491568880301,0.16536712150747238,381,362.11764705882354,12.643587074784081,1.0521442495126705,17.95277,79.952256,Warangal,Active,-1.2265820264240703,-0.3931938526934003,0.34352430855763594,1,0
4306018,940,7706,453.29411764705884,458.0,488,24.450881134128768,1308,0.8129697676545395,0.16961105672700583,147044.0,0.0,0.0,0.8129697676545395,557.5882352941177,0.05394043333508812,0.16973786659745652,488,453.29411764705884,24.45088113412876,1.0765637165844797,17.952019,79.949058,Warangal,Active,-0.46681237662247316,-0.3790455750745347,0.5390080132088514,1,0
4306019,940,5511,324.1764705882353,328.0,338,11.424946904240128,283,0.8093192630546655,0.05132725230250018,113615.0,0.0,0.0,0.8093192630546655,400.52941176470586,0.035242986276915654,0.05135184177100345,338,324.1764705882353,11.424946904240128,1.042641988749773,18.003151,79.955705,Warangal,Active,-1.6489433744077988,-0.7392834628566864,0.30485946972465305,1,0
4306020,940,3593,211.35294117647058,212.0,231,11.129584316533272,381,0.7506625706375394,0.1058107096076535,70413.0,0.0,0.0,0.7506625706375394,281.5882352941176,0.05265876242167148,0.10603952129139994,231,211.35294117647058,11.129584316533277,1.0929585304759255,17.923783,80.005491,Warangal,Active,-2.362210409833034,-0.10177810876904285,-0.11470971782086638,1,0
4307001,940,3530,207.64705882352942,167.0,466,113.19062526136528,2120,0.42637999758424927,0.6533531280774666,71154.0,0.0,0.0,0.42637999758424927,487.0,0.5451106598989263,0.6005665722379604,466,207.64705882352942,113.19062526136526,2.2441926345609065,18.037317,79.862033,Warangal,Active,-0.7133240684893651,8.012704893830765,0.40685024506304257,2,0
4307002,940,7113,418.4117647058824,464.0,485,93.56084839793392,4490,0.873510991035245,0.6325253274152228,135818.0,0.0,0.0,0.873510991035245,479.0,0.22360950692603354,0.6312385772529172,485,418.4117647058824,93.56084839793395,1.159145227049065,18.039828,79.863093,Warangal,Active,1.1150020173936381,2.03510494822904,-1.2471962182715794,3,0
4307003,940,8239,484.6470588235294,488.0,502,16.929785794829876,4114,0.9465762867647058,0.4996281517221992,160826.0,0.0,0.0,0.9465762867647058,512.0,0.034932195474221134,0.4993324432576769,502,484.6470588235294,16.929785794829883,1.035805316179148,18.03982,79.863094,Warangal,Active,0.6728711090346492,-0.46673582942496844,-1.0933775181190435,3,0
4307004,940,7877,463.3529411764706,463.0,482,15.3335464605819,198,0.8186447723965911,0.025029445600459322,160167.0,0.0,0.0,0.8186447723965911,566.0,0.0330925847187879,0.025136473276628157,482,463.3529411764706,15.333546460581891,1.0402437476196522,18.05086,79.84327,Warangal,Active,-0.8044786142480852,-0.9680763742647126,1.00100719546775,1,0
4307005,940,5093,299.5882352941176,303.0,331,20.76372685577366,406,0.7681749622926093,0.07929608233333371,102092.0,0.0,0.0,0.7681749622926093,390.0,0.06930755086356807,0.07971725898291773,331,299.5882352941176,20.763726855773665,1.104849793834675,18.071735,79.821027,Warangal,Active,-1.7264742979350827,-0.1182893316883701,0.3334961320296739,1,0
4307006,940,4238,249.2941176470588,245.0,288,16.014699130339412,172,0.7024686503868676,0.03934015846211816,84541.0,0.0,0.0,0.7024686503868676,354.88235294117646,0.06424018056058754,0.04058518168947617,288,249.2941176470588,16.014699130339405,1.1552619159981123,18.07508,79.818949,Warangal,Active,-2.281068794753514,0.12642505318600716,0.5394707936205325,1,0
4307007,940,6224,366.11764705882354,362.0,397,14.915940939734481,254,0.7264239028944912,0.04059660929297263,125109.0,0.0,0.0,0.7264239028944912,504.0,0.04074084125570151,0.040809768637532134,397,366.11764705882354,14.915940939734487,1.0843508997429305,18.06692,79.850542,Warangal,Active,-1.5142326962115709,-0.381692887603338,0.9856552421441401,1,0
4307008,940,4814,283.1764705882353,283.0,302,9.153109404170019,578,0.9105352752033289,0.11950064360486212,100591.0,0.0,0.0,0.9105352752033289,311.0,0.03232298709407776,0.12006647278770254,302,283.1764705882353,9.153109404170035,1.0664727877025342,18.080529,79.82174,Warangal,Active,-1.581947661768134,-0.8761511235337186,-0.5918512917712173,1,0
4307009,940,4773,280.7647058823529,284.0,292,10.709396643629749,406,0.8998868778280543,0.08512017643293276,98792.0,0.0,0.0,0.8998868778280543,312.0,0.03814367126371375,0.08506180599203855,292,280.7647058823529,10.70939664362975,1.0400167609469935,18.081413,79.822453,Warangal,Active,-1.687561515013697,-0.9167910725570392,-0.45069750169699674,1,0
4307010,940,4441,261.2352941176471,258.0,308,30.644186666814775,2071,0.8481665393430099,0.4649191055174271,91499.0,0.0,0.0,0.8481665393430099,308.0,0.11730492531768771,0.46633641071830667,308,261.2352941176471,30.64418666681477,1.179013735645125,18.082923,79.849138,Warangal,Active,-0.9052932053929831,0.906005649850107,-1.3974417390253004,1,0
4307011,940,5000,294.11764705882354,298.0,341,39.2299030602632,1820,0.8625150940141452,0.3585126100722124,99330.0,0.0,0.0,0.8625150940141452,341.0,0.13338167040489488,0.364,341,294.11764705882354,39.22990306026321,1.1594,18.08972,79.855428,Warangal,Active,-0.8183028898561446,0.7420354674532886,-0.9941348669057225,1,0
4307012,940,3901,229.47058823529412,231.0,268,20.558202885523645,641,0.591123125130478,0.164899493663031,82476.0,0.0,0.0,0.591123125130478,388.11764705882354,0.08958970752471211,0.1643168418354268,268,229.47058823529412,20.558202885523652,1.1679056652140476,18.076422,79.879334,Warangal,Active,-2.2754780501602307,0.9511903016388409,0.6539478355926661,1,0
4307013,940,4545,267.3529411764706,268.0,292,15.239509410044107,101,0.7225755166931638,0.022076067112645727,91255.0,0.0,0.0,0.7225755166931638,370.0,0.057001465340098964,0.022222222222222223,292,267.3529411764706,15.239509410044132,1.092189218921892,18.065159,79.903183,Warangal,Active,-2.1864011730711996,-0.17973798244953237,0.5691127489956052,1,0
4307014,940,4822,283.6470588235294,286.0,295,10.043288657547569,1360,0.9713940370668815,0.2813841030057988,96348.0,0.0,0.0,0.9713940370668815,292.0,0.035407695391602795,0.28204064703442555,295,283.6470588235294,10.043288657547539,1.0400248859394443,18.060986,79.879271,Warangal,Active,-1.1283836194334125,-0.7966761494567205,-1.3915004165567746,1,0
4307015,940,4073,239.58823529411765,245.0,255,15.961120040309718,793,0.9286365709074328,0.1931797872468776,82702.0,0.0,0.0,0.9286365709074328,258.0,0.06661896407691265,0.19469678369752025,255,239.58823529411765,15.961120040309721,1.0643260495948932,18.089793,79.864311,Warangal,Active,-1.6110460610963073,-0.5019763052997831,-1.0951048479748453,1,0
4307016,940,7757,456.29411764705884,464.0,484,34.08035487249647,181,0.7303499245852186,0.02327760393712583,147372.0,0.0,0.0,0.7303499245852186,624.7647058823529,0.07468944602712904,0.02333376305272657,484,456.29411764705884,34.08035487249648,1.0607193502642773,18.056078,79.906591,Warangal,Active,-0.8465814907901438,-0.234678281192005,1.4807259300286821,1,0
4307017,940,4974,292.5882352941176,294.0,313,10.48843901356043,472,0.780235294117647,0.0946553463649787,99454.0,0.0,0.0,0.780235294117647,375.0,0.035847097553383056,0.09489344591877764,313,292.5882352941176,10.48843901356043,1.0697627663852032,18.036115,79.885575,Warangal,Active,-1.8161671953092642,-0.4650889617976763,0.1660374110838084,1,0
4307018,940,5310,312.3529411764706,310.0,342,11.602484520947383,681,0.8134191176470589,0.1276823284948199,102051.0,0.0,0.0,0.8134191176470589,384.0,0.03714543066969972,0.12824858757062146,342,312.3529411764706,11.60248452094736,1.094915254237288,18.037967,79.882909,Warangal,Active,-1.5590650679242488,-0.4580978149113503,-0.009383994533364947,1,0
4307019,940,4009,235.8235294117647,237.0,250,6.540597202450698,356,0.8188316993464052,0.08867194116984022,84396.0,0.0,0.0,0.8188316993464052,288.0,0.027735134058783206,0.08880019955101023,250,235.8235294117647,6.540597202450699,1.0601147418308805,18.017047,79.897141,Warangal,Active,-2.1407621282919975,-0.6391472643777859,-0.27780637294535326,1,0
4307020,940,4213,247.8235294117647,249.0,259,7.460188453699135,753,0.9316674038036268,0.17875932863950708,84442.0,0.0,0.0,0.9316674038036268,266.0,0.03010282547184555,0.17873249465938762,259,247.8235294117647,7.460188453699135,1.0450985046285308,18.030743,79.902929,Warangal,Active,-1.6697296815344937,-0.8610105685076315,-1.0461190593687395,1,0
4307021,940,3646,214.47058823529412,210.0,244,20.530823312335848,207,0.7149019607843138,0.05700069615990097,78381.0,0.0,0.0,0.7149019607843138,300.0,0.09572791999717757,0.056774547449259465,244,214.47058823529412,20.530823312335844,1.1376851343938563,18.05525,79.931033,Warangal,Active,-2.4009760724593185,0.3266127813015272,0.25605436951139143,1,0
4307022,940,5967,351.0,348.0,377,12.103718436910215,912,0.7817371937639198,0.15261188709700949,120339.0,0.0,0.0,0.7817371937639198,449.0,0.03448352831028551,0.15284062342885874,377,351.0,12.103718436910205,1.0740740740740742,18.010496,79.893065,Warangal,Active,-1.2973448607439437,-0.41099990673219666,0.2631914276081649,1,0
4307023,940,6559,385.8235294117647,382.0,416,12.74379895340106,918,0.8869506423258958,0.13942113853234228,131227.0,0.0,0.0,0.8869506423258958,435.0,0.03303012383104406,0.1399603598109468,416,385.8235294117647,12.74379895340105,1.0782131422472938,18.009279,79.888029,Warangal,Active,-0.9233385682585322,-0.8159100308866457,-0.07328047292283939,1,0
4307024,940,6694,393.7647058823529,395.0,425,21.60592919711134,1684,0.9330917201003625,0.250494123050056,129007.0,0.0,0.0,0.9330917201003625,422.0,0.05487015183013039,0.2515685688676427,425,393.7647058823529,21.605929197111347,1.0793247684493577,18.027954,79.930657,Warangal,Active,-0.4768378514844526,-0.5616167003396344,-0.6123781059104677,1,0
4307025,940,4579,269.3529411764706,269.0,290,9.151100865951792,269,0.8688804554079697,0.05873725351098906,89448.0,0.0,0.0,0.8688804554079697,310.0,0.033974386268001845,0.0587464511902162,290,269.3529411764706,9.151100865951785,1.0766542913299846,18.022431,79.946544,Warangal,Active,-1.8952597581680701,-0.8022232786933832,-0.27544503849996,1,0
4307026,940,3722,218.94117647058823,217.0,244,11.63760385686898,189,0.5340028694404592,0.05056615337194732,66949.0,0.0,0.0,0.5340028694404592,410.0,0.05315402084007863,0.0507791509940892,244,218.94117647058823,11.63760385686898,1.1144545943041375,18.027648,79.926878,Warangal,Active,-2.8017314197824965,0.5583848002062678,1.202446611839406,1,0
4307027,940,2278,134.0,134.0,186,19.303497092495956,392,0.48201438848920863,0.17022952976883796,45297.0,0.0,0.0,0.48201438848920863,278.0,0.14405594845146236,0.17208077260755048,186,134.0,19.30349709249596,1.3880597014925373,18.089774,79.864296,Warangal,Active,-3.1048601081528826,2.2023218363831245,0.6849557549171044,1,0
4307028,940,4067,239.23529411764707,239.0,257,11.44295313590807,447,0.8423777961888981,0.10976311204699683,83384.0,0.0,0.0,0.8423777961888981,284.0,0.04783137529147705,0.10990902385050405,257,239.23529411764707,11.442953135908073,1.0742562085074994,18.069292,79.972666,Warangal,Active,-1.9949262375988182,-0.49594629074749874,-0.4349947736500242,1,0
4307029,940,5801,341.2352941176471,351.0,367,33.41318866062605,239,0.7972787245739417,0.0411238390252671,123934.0,0.0,0.0,0.7972787245739417,428.0,0.0979183256732706,0.04119979313911395,367,341.2352941176471,33.41318866062604,1.075504223409757,18.079839,79.933463,Warangal,Active,-1.3753022053843122,-0.14608235647160894,0.5299634131674035,1,0
4307030,940,4282,251.88235294117646,251.0,281,19.419327849275504,393,0.8231449442522107,0.09157197497455372,86743.0,0.0,0.0,0.8231449442522107,306.0,0.07709681771080887,0.0917795422699673,281,251.88235294117646,19.419327849275504,1.1156001868285848,18.039274,79.946678,Warangal,Active,-1.915096380394101,-0.1642401453604562,-0.20813852095982566,1,0
4308001,940,4253,250.1764705882353,259.0,291,34.47686777775361,3412,0.9265795206971678,0.8004581848092757,82641.0,0.0,0.0,0.9265795206971678,270.0,0.13781019332748914,0.8022572301904538,291,250.1764705882353,34.47686777775362,1.1631789325182225,17.93031,79.891438,Warangal,Active,-0.10186682115396241,1.4097359715890672,-2.849173629085544,3,0
4308002,940,14619,859.9411764705883,793.0,1052,106.18878859620453,7909,1.113913441024078,0.54060247014545,276920.0,0.0,0.0,1.113913441024078,772.0,0.12348378180008734,0.5410082768999247,1052,859.9411764705883,106.18878859620449,1.2233394897051781,17.934854,79.897193,Warangal,Active,4.265166056648794,0.3333593438239782,-0.4144773638886304,3,0
4308003,940,6647,391.0,390.0,429,17.982630508354447,2897,0.8231578947368421,0.4353826825501961,126850.0,0.0,0.0,0.8231578947368421,475.0,0.04599138237430805,0.4358357153603129,429,391.0,17.98263050835443,1.0971867007672633,17.927413,79.893959,Warangal,Active,-0.28659164404635895,0.12192654732822505,-0.6435746324590965,1,0
4308004,940,6023,354.29411764705884,341.0,449,35.60155317167067,3660,0.6839654780831251,0.6050062786146118,120651.0,0.0,0.0,0.6839654780831251,518.0,0.10048587147906382,0.6076705960484808,449,354.29411764705884,35.601553171670666,1.2673086501743316,17.932404,79.888936,Warangal,Active,-0.15461483912215107,1.7613749424771485,-0.5197760944515917,3,0
4308005,940,5443,320.1764705882353,319.0,344,10.284911850118393,2614,0.9821364128473474,0.4802105628700811,102935.0,0.0,0.0,0.9821364128473474,326.0,0.032122634843287284,0.480249862208341,344,320.1764705882353,10.284911850118386,1.0744074958662502,17.927335,79.890305,Warangal,Active,-0.4488426753608016,-0.4277504628330279,-1.9013378177622897,1,0
4308006,940,12036,708.0,666.0,816,58.40376700179536,6560,1.067961624370326,0.5446383150713574,232027.0,0.0,0.0,1.067961624370326,662.9411764705883,0.08249119633021944,0.5450315719508142,816,708.0,58.40376700179535,1.152542372881356,17.926749,79.88892,Warangal,Active,2.8113120551605313,-0.1366072889691375,-0.8772967771502466,3,0
4308007,940,8706,512.1176470588235,509.0,558,19.212243339018105,4911,0.9717602410983368,0.5636820478791984,164781.0,0.0,0.0,0.9717602410983368,527.0,0.037515292529670084,0.5640937284631289,558,512.1176470588235,19.212243339018148,1.0895933838731908,17.918914,79.895918,Warangal,Active,1.0821517909055804,-0.2973575793297985,-1.3007021714859328,3,0
4308008,940,10326,607.4117647058823,597.0,679,27.069491183640245,4819,0.9875687081928115,0.46635045349735116,209194.0,0.0,0.0,0.9875687081928115,615.0588235294117,0.044565306035433294,0.46668603525082314,679,607.4117647058823,27.06949118364023,1.1178578345922914,17.92868,79.892823,Warangal,Active,1.6135536791457827,-0.4888749498612506,-0.629620093589476,3,0
4308009,940,9821,577.7058823529412,585.0,596,17.247335685122323,3809,0.9379250591589186,0.38760652012053687,182430.0,0.0,0.0,0.9379250591589186,615.9411764705883,0.029854872889428723,0.3878423785765197,596,577.7058823529412,17.247335685122337,1.0316668363710415,17.930656,79.897118,Warangal,Active,0.9675035218896324,-0.7865042853377879,-0.3106204168408414,3,0
4308010,940,4590,270.0,263.0,315,20.4389334359697,1851,0.697551017530004,0.4005261699901392,93072.0,0.0,0.0,0.697551017530004,387.05882352941177,0.07569975346655446,0.40326797385620916,315,270.0,20.438933435969716,1.1666666666666667,17.92971,79.887816,Warangal,Active,-1.3439100456635698,0.9327415791512468,-0.4285195987078977,1,0
